userID,status,commentBody,approveDate,recommendationCount,location,display_name,userComments,times_people,commentSequence,editorsSelection,ArticleRelevance,ConversationalRelevance,PersonalXP,Readability,Brevity,RecommendationScore
41733344,approved,"\""How\"", you ask?<br/>Because Mr. Comey was appointed to head the FBI by the most intelligent, fair-minded person who has ever held the highest office in our land.<br/>That\'s how.",1423769470,4,"New York, NY",Noo Yawka,api.nytimes.com/svc/community/v2/comments/user/id/41733344.xml,1,14118986,0,23.75183108,18.36755216,10.78431373,28.01822323,10.91549296,21.99552863
26531652,approved,This comment is pretty racist and totally off base from the story.,1423769483,27,CT,T,api.nytimes.com/svc/community/v2/comments/user/id/26531652.xml,1,14118991,0,4.800501572,8.193840255,0,22.32346241,3.873239437,52.29313209
47112177,approved,"   Our racial divide may involve racism by cultural routes we may not even be aware of, hence, the urgent need to educate ourselves on this subject, delve into our subconscious biases, so no further harm is done; and any college that praises itself for being diverse and inclusive must not only do the preaching but factually demonstrate its commitment. And police officers ought to go through all this, become responsibly aware as they proceed with their job, protect their community so it will protect them as well. Mr. Comey seems to understand the inequities in the system, and an honest try to resolve it. But, since we cannot wish for something we don\'t know, we must be instructed in it, and know that deeds have consequences.",1423770335,1,Bolivia,manfred marcus,api.nytimes.com/svc/community/v2/comments/user/id/47112177.xml,1,14118997,0,36.24820891,33.15041994,17.32283465,62.41457859,44.36619718,0
46923527,approved,"Finally, someone in a position of authority is willing to speak in a manner that is not an attack on either side of this social issue.  I can identify with his examples, because my father taught me at a very young age to walk on the other side of the street if I thought trouble might lie ahead on the side I was currently walking.  And I lived in an all-white neighborhood.  The perceived sense of potential trouble caused me to act upon that advice on many occasions.  Although you cannot remove racial bias as a contributor to the the current dysfunctional relationship between policing authorities and minority communities, neither can you claim that racial bias is the sole or overarching source of this dysfunction in this relationship..   ",1423770335,9,Kansas City,Dexterity,api.nytimes.com/svc/community/v2/comments/user/id/46923527.xml,1,14118999,0,25.805911,33.58560811,22.73901809,63.55353075,45.07042254,34.86208806
69710221,approved,"Even if these statistics are correct, the police cannot allow crime stats to control their judgment when approaching all people of color. ALL people of color are not committing crimes. Yet, most are unfairly targeted as if they have committed a crime, or are about to commit a crime (as evidenced by unwarranted stops, frisks, pat downs, etc.) Do you know how many black doctors, lawyers and professionals are routinely stopped and harassed by police solely on the basis of their skin color, even though they have committed no crime at all? Perhaps the NYTimes should feature that story. As a black woman, I fear for the safety of my law-abiding friends and family who have been stopped and frisked while walking down the street (in professional attire) or driving, and even jogging. Just look at the NYPD undercover detective who was killed by police while on-foot chasing a suspect in Spanish Harlem. Do you think that he was part of the problem or part of the solution? Profiling black people because a disproportionate number of black people are committing crimes is wrong. I want to feel safe when the police are around, not afraid that my loved ones will be killed for being the wrong color.",1423769976,189,New Jersey,Contmpltv,api.nytimes.com/svc/community/v2/comments/user/id/69710221.xml,1,14119016,1,38.61908333,65.80690035,8.771929825,68.56492027,73.23943662,83.16775987
61811374,approved,"He makes sense. The problem in some of the hardest-hit black communities is not the police but the residents of those communities beset by lack of role models (broken families), tolerance for drug use and petty crimes, lack of education and of employment opportunities deriving from lack of education. <br/><br/>Maybe, we can have an experiment in which the police do not interact with blacks in those troubled communities for a year and figure out whether those communities are capable of taking care of their own affairs, and clean up their acts. <br/><br/>It was refreshing to see an honest admission that police perceptions are colored by the number of black suspects they arrest in a period of time more than people of any other color. ",1423772609,5,"Manhattan, NY",Sonny Pitchumani,api.nytimes.com/svc/community/v2/comments/user/id/61811374.xml,1,14119027,0,48.19943457,75.63267869,2.842377261,55.5808656,43.66197183,25.53601794
4617377,approved,This is an extraordinary admission from an FBI director that I had heretofore had little regard. I might have been wrong...,1423770335,5,DC,Matt,api.nytimes.com/svc/community/v2/comments/user/id/4617377.xml,1,14119032,0,14.2569327,14.89834088,34.92063492,14.80637813,7.042253521,25.53601794
68623930,approved,"Now is the time for Mr. Comey, Mr. de Blasio, Mr. Holder, and others to continue to speak out, to refuse to be silenced.  At this point there has been so much awareness of this situation on the part of black people, so little on the part of white people, and such a complete absence of honest dialogue that there isn\'t any way to begin this conversation without someone coming straight out of their hair == especially white conservatives who just want to shut down the entire conversation because as far as they\'re concerned, if they don\'t experience it, it can\'t possibly matter to anyone.",1423772612,1,Florida,Katherine Bailey,api.nytimes.com/svc/community/v2/comments/user/id/68623930.xml,1,14119041,0,47.25374569,40.4883252,0,58.54214123,37.67605634,0
32002024,approved,"\""It\'s hard to hate up close\"". That says it all and more engagement with the community is what is needed.",1423770335,7,India,Jay Nair,api.nytimes.com/svc/community/v2/comments/user/id/32002024.xml,1,14119047,0,17.51028151,24.43971492,0,14.80637813,7.042253521,30.87462778
69535336,approved,"So wedlock= the beginning of a long road into crime?  So does that mean that society is going to hell in a hand-basket, considering that marriage is less and less a prerequisite for having children?  And where did you get that statistic?  This comment seems rather paternalistic and I\'m not sure I buy your statistic.",1423770335,9,new york,Rae,api.nytimes.com/svc/community/v2/comments/user/id/69535336.xml,1,14119053,0,6.206106863,17.63699592,12.86549708,37.35763098,19.71830986,34.86208806
26531652,approved,This is so disconnected and offensive. ,1423770335,14,CT,T,api.nytimes.com/svc/community/v2/comments/user/id/26531652.xml,1,14119065,0,0,0,0,9.567198178,1.76056338,41.87239209
50651258,approved,I admire his honesty.,1423770335,9,NYC,nycJanet,api.nytimes.com/svc/community/v2/comments/user/id/50651258.xml,1,14119084,0,0,0,91.66666667,9.567198178,1.056338028,34.86208806
47155046,approved,"When something like 4% of the population, black men under 30, commit over half of all felony crime in the US is it asking too much for black leaders to address the prevalence of crime in their communities? Cries of bias are heard over and over yet not a word is spoken, or so it seems, about the troublesome amount of crime committed by African American men. Police are human, perhaps there is a reason for this frame of mind.",1423770335,38,"Novato, Ca.",bbrennan,api.nytimes.com/svc/community/v2/comments/user/id/47155046.xml,1,14119106,0,33.75690191,62.63843254,4.583333333,35.07972665,27.81690141,57.71546993
67940775,approved,"I agree that police are being realistic. However, the fact that 100% of the people on the moon were American, doesn\'t mean that 100% of Americans have been on the moon. Given that 96% of shooters are black, police are making an error if they sense that 96% of blacks are shooters. This is an error is worthy of criticism.",1423770335,17,Boston,Abraham,api.nytimes.com/svc/community/v2/comments/user/id/67940775.xml,1,14119110,0,26.76279321,42.19341768,6.010928962,33.02961276,21.12676056,44.95295297
28111023,approved,"\""Being a part of the community\"" you say?  the ones not a part of the \""community\"" in this case are those committing the crimes.  they are the destroyers of communities.  are they not to be blamed first and foremost?  if we had the \""frank\"" discussion on the how\'s and why\'s of that destruction perhaps some progress could be made regarding police  behavior and relations with communities. it\'s like therapy, you can\'t get your head straight unless you face some cold hard reality...",1423770335,4,NY,A. Shapiro,api.nytimes.com/svc/community/v2/comments/user/id/28111023.xml,1,14119111,0,24.43456831,49.44301636,4.263565891,54.21412301,29.92957746,21.99552863
71265794,approved,"The NYPD fully accepted Community Policing under Mayor Dinkens. It was a dismal failure. The more aggressive approach was an incredible success. Countless lives were saved, most of them black. Its your choice.",1423771356,6,brooklyn,bernard,api.nytimes.com/svc/community/v2/comments/user/id/71265794.xml,1,14119113,0,24.83577913,40.23093232,0,30.523918,11.26760563,28.42880834
70732695,approved,"Well sure, but white people are the \""right people\"" so they can have guns. The only people we worry about are the \""wrong\"" people and those have been courteously marked by God with dark skin so we know who they are. <br/><br/>/No, I\'m not serious, but this is still the attitude of a huge number, if not a majority, of the melanin-deprived.",1423771356,4,MN,badphairy,api.nytimes.com/svc/community/v2/comments/user/id/70732695.xml,1,14119131,0,9.029634569,22.6261937,16.66666667,30.523918,22.18309859,21.99552863
55474156,approved,"Police violence is about more than race. Here in New Mexico two Albuquerque police officers have been charged with murder, for shooting a mentally unstable white man armed only with a knife in a multiple officer standoff in an open area with no other civilians around. The police department is also under investigation by the DOJ for a high level of violence and police shootings. New Mexico\'s African American population is not large.<br/><br/>I heard an excellent discussion on our PBS channel about how the problem begins with police recruiting videos, which reflect the increasing Rambo attitude of police departments, rather than the goal of helping the community. If you did want to be a police officer to help the community, you would no doubt conclude after the video that it wasn\'t for you.",1423771356,9,New Mexico,Foxx,api.nytimes.com/svc/community/v2/comments/user/id/55474156.xml,1,14119132,0,72.27683672,72.57738423,5.314009662,51.25284738,47.53521127,34.86208806
40979211,approved,Refreshing to see some honest dialogue.  ,1423771356,9,Pennsylvania,Rose in PA,api.nytimes.com/svc/community/v2/comments/user/id/40979211.xml,1,14119136,0,7.952799188,14.23190048,0,14.80637813,1.76056338,34.86208806
62375296,approved,"I was \'a love child\' and I haven\'t killed anyone lately.  But, then again, cops don\'t pull guns on me for no reason except I\'m reaching for my wallet.  When I walk down the streets I don\'t have car alarms beeping nervously shut.  I think not having married parents is not half as rough as no one having any money and learning to hustle and hold drugs on the street for the older kids because you won\'t get charged as an adult.  But, if I had not married an African American woman and had a son with her, would I be thinking as seriously and as objectively about such matters?  I\'d probably be generalizing along with the bulk of our society.  We have a really tangled ball of confusion on this one, that is for certain.",1423771123,105,Honolulu,Carl Hu,api.nytimes.com/svc/community/v2/comments/user/id/62375296.xml,1,14119139,1,6.932259419,18.42654528,38.46153846,55.5808656,49.64788732,73.84168975
41733344,approved,Anne -<br/>Only an insensitive white person would so bluntly express such a notion.<br/>Please go back to the 20th Century!,1423772616,2,"New York, NY",Noo Yawka,api.nytimes.com/svc/community/v2/comments/user/id/41733344.xml,1,14119155,0,3.786923528,10.48152908,0,25.28473804,6.690140845,10.99776431
70732695,approved,"Because rich people underwrite elections. Them who has, gets.",1423771356,0,MN,badphairy,api.nytimes.com/svc/community/v2/comments/user/id/70732695.xml,1,14119156,0,0.360805298,2.842812074,0,14.80637813,2.816901408,0
69710221,approved,"Even if these statistics are correct, the police cannot allow crime stats to control their judgment when approaching all people of color. ALL people of color are not committing crimes. Yet, most are unfairly targeted as if they have committed a crime, or are about to commit a crime (as evidenced by unwarranted stops, frisks, pat downs) Do you know how many black doctors, lawyers and professionals are routinely stopped and harassed by police solely on the basis of their skin color, even though they have committed no crime at all? (Do you remember when Professor Skip Gates, a black Harvard professor, was arrested going into his own home? <a href=\""http://www.nytimes.com/2009/07/21/us/21gates.html)\"" title=\""http://www.nytimes.com/2009/07/21/us/21gates.html)\"" target=\""_blank\"">http://www.nytimes.com/2009/07/21/us/21gates.html)</a> Perhaps the NYTimes should feature these stories as well. As a black woman, I fear for the safety of my law-abiding friends and family who have been stopped and frisked while walking down the street (often in professional attire) or driving, and even jogging! Just look at the story of Omar Edwards, an NYPD undercover detective who was killed by police while on-foot chasing a suspect in Spanish Harlem. (<a href=\""http://www.nytimes.com/2009/05/30/nyregion/30officers.html?ref=nyregion)\"" title=\""http://www.nytimes.com/2009/05/30/nyregion/30officers.html?ref=nyregion)\"" target=\""_blank\"">http://www.nytimes.com/2009/05/30/nyregion/30officers.html?ref=nyregion)</a>. Do you think that he was part of the problem or part of the solution? Profiling black people because a disproportionate number of black people are committing crimes is wrong. I want to feel safe when the police are around, not afraid that my loved ones will be killed for being the wrong color. Police need better training.",1423771356,12,New Jersey,Contmpltv,api.nytimes.com/svc/community/v2/comments/user/id/69710221.xml,1,14119191,0,43.30629857,84.11032937,9.282700422,84.28246014,84.15492958,39.42657266
48495719,approved,"It would be good, also, to distinguish between tactics and targets and have two intersecting conversations.  NYPD\'s too-often used weapon is an angry and sometimes brutal take-down of anyone viewed as disrespectful.  And this is used more often, perhaps most often, with black people.  Comey\'s statement is important and welcome.  But we also need discussion of why police tactics are so harsh and demeaning.    ",1423771356,10,NY,MW,api.nytimes.com/svc/community/v2/comments/user/id/48495719.xml,1,14119194,0,28.59699671,35.0789194,5.392156863,52.84738041,23.5915493,36.53378226
56781528,approved,"@Paul from White Plains (no irony intended, one hopes), you clearly skipped over the historical context eloquently delivered by Director Comey and returned (like a dog to its vomit) to the tired old arguments for respectability politics. FYI, civil rights",1423766830,22,"Mission, KS",Josy Will,api.nytimes.com/svc/community/v2/comments/user/id/56781528.xml,1,14119195,0,14.6404209,13.41062725,0,33.02961276,13.73239437,49.04377792
44287968,approved,"This is more than Police and Blacks, This is about the national police forces trained and coordinated by the F.B.I. against all Americans.<br/><br/>This is about the police/prison state we have become.<br/><br/>This is about Freedom.",1423771356,3,Long Island NY,Patrick,api.nytimes.com/svc/community/v2/comments/user/id/44287968.xml,1,14119199,0,94.1663943,79.5314195,17.05426357,30.523918,13.38028169,17.43104403
70732695,approved,I think some of it definitely is the pipeline. Most of it is the system itself. I\'m not really sure anymore that I want to trust some twentysomething white kid with an AA in CrimJus with a firearm and a badge.,1423771356,0,MN,badphairy,api.nytimes.com/svc/community/v2/comments/user/id/70732695.xml,1,14119207,0,4.773007138,16.75213947,26.19047619,33.02961276,14.43661972,0
1937540,approved,"This Director is a man, a real one.  He is taking a bull by the horns.  There are those among his predecessors who sought to use their inbred racist attitudes to drive policy.  Mr. Comey finds this abhorrent.  He has stepped up and invited his colleagues to join him at the table.   Some of them will and may recognize  many other participants anxious to engage.",1423771356,12,USA,Francis,api.nytimes.com/svc/community/v2/comments/user/id/1937540.xml,1,14119224,0,23.49014261,12.57456343,0,46.46924829,22.53521127,39.42657266
5462207,approved,"Having lived in NYC during my childhood and early teens we had community policing. We knew the local cops on the beat, they talked to us and cared enough to know our families and see we went straight. We did get ourselves in trouble and our parents learned about it, BUT their was no attitude with or by the police, just a conversation of the facts and a resolution. What I learned from my parents and the local police was that respect goes both ways.<br/>There should be more assignments to a given portions of a neighborhood on a regular basis. Having a local \""block\"" officer makes it better for the officer to hear and talk to those on the block and for the neighbors to do the same.",1423771356,13,HudsonValley,BobC,api.nytimes.com/svc/community/v2/comments/user/id/5462207.xml,1,14119225,0,48.36554502,53.66982399,36.66666667,55.5808656,45.07042254,40.69656388
69710221,approved,"What do you mean by \""black communities\""? ",1423771356,1,New Jersey,Contmpltv,api.nytimes.com/svc/community/v2/comments/user/id/69710221.xml,1,14119228,0,23.2906533,61.64279496,0,9.567198178,2.112676056,0
1153330,approved,I think that actually was his point. ,1423771356,0,New York,Another Mom of 2,api.nytimes.com/svc/community/v2/comments/user/id/1153330.xml,1,14119231,0,2.309139423,7.868310909,52.38095238,9.567198178,2.112676056,0
70732695,approved,"No, because it\'s not \""just\"" black people. It\'s also Latinos, Asians, etc. ",1423771356,2,MN,badphairy,api.nytimes.com/svc/community/v2/comments/user/id/70732695.xml,1,14119236,0,14.53035799,26.22042831,0,18.90660592,4.577464789,10.99776431
62488675,approved,"Ah yes, but he did not shoplift, he merely threatened passersby with his AK47 in a show of true Americano grit, no?  Like your John Wayne or Charlstown Heston.",1423771302,8,"Santiago, Chile",Claudio,api.nytimes.com/svc/community/v2/comments/user/id/62488675.xml,1,14119257,0,1.942616979,2.781075869,0,25.28473804,9.85915493,32.99329294
21611172,approved,"F.B.I. Director Comey said precisely what needs to be said across this country and expecailly in all police departments.  A healthy debate, education and action are now needed to effectively change the police/African-American dynamic which is so hurtful and dangerous to all people in our democracy.  Refreshing and timely!  Difficult to believe there is likly to be criticism from several quarters.  But, there is always difficulty mounting an effective argument against what is clearly the truth.",1423771337,8,"new hartford, ny",treabeton,api.nytimes.com/svc/community/v2/comments/user/id/21611172.xml,1,14119287,0,84.89969461,46.54282949,9.166666667,44.87471526,27.81690141,32.99329294
68149097,approved,I think that 99% of all \'suspects\' are black because the biased police thinkbthat way.,1423772618,9,Chicagoland,Mike K,api.nytimes.com/svc/community/v2/comments/user/id/68149097.xml,1,14119315,0,48.49472053,65.39272038,22.91666667,22.32346241,4.929577465,34.86208806
48147869,approved,"Police officer receive field training prior to assignment.  Continuing education varies widely.  A study of the training found that the teachers and the new officers were highly motivated but the curriculum needed improvement.  In other words, the cops weren\'t the problem:<br/><br/>\""Police academies and FTOs must no longer work at cross-purposes, but instead must formulate a cogent curriculum where the academy and the cruiser are interrelated parts of a continuous learning experience for the trainee.<br/><br/>This study also reveals a magnificent sense of responsibility among FTOs and trainees alike. Though both come to the field training experience with very different concerns, both are motivated by aspirations to achieve a high level of professional success.\""",1423772624,0,Phoenix,michjas,api.nytimes.com/svc/community/v2/comments/user/id/48147869.xml,1,14119317,0,30.58730326,29.83996719,0,54.21412301,40.49295775,0
17593941,approved,"\""lazy mental shortcut\"" = stereotype, prejudice, bias. That attitude cuts both ways, as recent events have so clearly demonstrated. Good for Mr. Comey for saying so.",1423772631,0,PA,buster,api.nytimes.com/svc/community/v2/comments/user/id/17593941.xml,1,14119321,0,22.62215961,23.202652,0,28.01822323,8.450704225,0
68650100,approved,"Maybe if the police knew everyone had a gun(which is what they think anyways), they would be so hasty to arrest or shoot anyone",1423772633,0,"lexington,ma",jutmanb,api.nytimes.com/svc/community/v2/comments/user/id/68650100.xml,1,14119327,0,31.42452463,39.10519362,0,25.28473804,8.450704225,0
69535336,approved,"It\'s hard for me to believe that more contact will \""humanize\"" Black communities to police officers.  Believe me, I would love to believe this.  But the problem does not simply exist within police- community relations.  It is a larger problem seen in the national imaginary: the lack of exposure of many people to Black people, a lack of Black characters that show a range of emotions, personalities.  When \""range\"" is not a default allotted to Black characters (when diversity is constantly an achievement because it is not a fact), it becomes very hard to humanize Blacks.  So while I appreciate effort and candor, this is a much larger societal problem with no solution.",1423772644,1,new york,Rae,api.nytimes.com/svc/community/v2/comments/user/id/69535336.xml,1,14119328,0,43.12449831,66.48796919,12.86549708,55.5808656,39.78873239,0
71265794,approved,"The FBI studied line of duty deaths and found some interesting personality traits that were common among the vicitms. The FBI study found that the officers tended to be friendly and well-liked by community and department, they used less force than other officers in similar situations and<br/>perceived themsselves as more public relations officers than law enforcers.<br/>(<a href=\""http://www.theppsc.org/Archives/DF_Articles/Officers-Killed/Fed-Stats/1992_FBI_Study.htm)\"" title=\""http://www.theppsc.org/Archives/DF_Articles/Officers-Killed/Fed-Stats/1992_FBI_Study.htm)\"" target=\""_blank\"">http://www.theppsc.org/Archives/DF_Articles/Officers-Killed/Fed-Stats/19...</a>.<br/>Something for the cop on the beat to consider before changing his style. I wonder if Director Comey is aware of this study.",1423772649,4,brooklyn,bernard,api.nytimes.com/svc/community/v2/comments/user/id/71265794.xml,1,14119329,0,43.38110831,30.60500692,2.777777778,69.70387244,27.81690141,21.99552863
2865398,approved,"He\'s right.  It is hard to hate up close, and that goes both ways.  Real community policing would make it harder for police to hate minorities and harder for minorities to hate the police.",1423767559,10,New York,TFreePress,api.nytimes.com/svc/community/v2/comments/user/id/2865398.xml,1,14119367,0,46.65259578,62.08172535,0,28.01822323,11.97183099,36.53378226
69151106,approved,"African American crime is so disproportionate compared to other races, the heuristics officers fall back are in line with the chance of threat. Here in Cincinnati, there is an newly remodeled area, over the rhine, which at one point was one of the most dangerous areas in the country. Now there are half-million dollar condos; a few blocks up, a stark contrast exists: depravity, crime and high African American demographics. <br/><br/>One can see both worlds within 6 blocks of each other. It is affluent, young white couples next to those who have nothing.  I don\'t quite grab my wallet, or open-carry (legal in Ohio) but a group of young black men do make me a bit nervous, so I only carry cash and my driver\'s license. I walked out of a nice restaurant only to be greeted by a group rapping about their \"".35s and drug trade.\"" Get real. Any demograph will be categorized negatively if this is how you portray yourself in public.<br/><br/>Free areas like remodeled parks are used by everyone in the area. If a cop gets a call in the area, the black man will be looked at first. Is this wrong? I don\'t think so. However, roughing anyone up and getting aggressive isn\'t the answer, either.",1423772674,9,Cincy,Scott,api.nytimes.com/svc/community/v2/comments/user/id/69151106.xml,1,14119369,0,25.77512314,36.12008971,11.61387632,69.70387244,76.05633803,34.86208806
49667260,approved,"True.  The problem is \""the disproportionate crime committed by person of color.\""  That is the problem and how we tackle that problem is the solution. It is a two way street, both sides are at fault.  Police in the United States unlike the rest Western Europe, Canada, Japan, New Zealand and Australia face an armed society.  Their first reaction when encountering aggressive behavior is to apply force.  On the other side is a society that is marginalized (voluntary/involuntary) who believe acting aggressive makes you a \""man.\"" Personally when I am pulled over, I put both hands out the window of my car and I do not make any sudden movements.  It is what it is.   ",1423772680,3,"Cape Canaveral, Florida",John Zotto,api.nytimes.com/svc/community/v2/comments/user/id/49667260.xml,1,14119375,0,15.32939448,34.89748638,15.8045977,57.17539863,40.49295775,17.43104403
69214840,approved,"Volunteer work in local communities should be part of the job description and training, as well as part of the curriculum from grade school through college. We all need community training and better understanding of each other. I don\'t mean a 2-hour seminar, or annual bake sale,  but regular volunteer work on a consistent, long-term basis. People, not just police, may be less likely to reach for the trigger when their instincts are more finely tuned to understanding their communities and each other. ",1423772683,1,Washington DC,JJ,api.nytimes.com/svc/community/v2/comments/user/id/69214840.xml,1,14119378,0,14.52972953,33.32172242,8.527131783,46.46924829,29.92957746,0
23648131,approved,"I agree with Reason completely. It seems that Blacks walk around with the \""Scarlet Letter C\"" on their backs. ",1423772686,0,"Brooklyn, NY",Jacqueline Jack,api.nytimes.com/svc/community/v2/comments/user/id/23648131.xml,1,14119384,0,10.5966853,21.45281554,19.29824561,22.32346241,6.338028169,0
25672018,approved,"Speech by Director Comey is not a solution, but a beginning/chance/opening  to realistically address police/urban neighborhood encounters. It is not a new<br/>but ongoing situation that gets talked about. It\'s easy to point at what we<br/>believe is criminal. It is harder to come to the table with prejudices to try and make compromises in the name of community safety. I don\'t have the answer. People in high positions and salaries should be able to justify their status by opening the door for suggested solutions.",1423772688,0,"bklyn, ny",holmes,api.nytimes.com/svc/community/v2/comments/user/id/25672018.xml,1,14119390,0,31.59738043,38.91123197,7.971014493,52.84738041,30.63380282,0
10016661,approved,"The problem, one might say, is reasoning from the converse.  If 90-95% of dangerous young men are black or Hispanic, that means that in all likelihood a given dangerous young man is black or Hispanic.  That quickly becomes a presumption that if you are a black or Hispanic young man, you are likely to be dangerous.  So if a cop sees you reaching into your waistband and is more than casually interested in his own personal safety, he may well fear or even assume you are reaching for a gun.",1423772692,5,"new york, ny",working stiff,api.nytimes.com/svc/community/v2/comments/user/id/10016661.xml,1,14119416,0,17.71639558,37.79187621,0,52.84738041,31.69014085,25.53601794
63261153,approved,"The presumption of black guilt, which is at the heart of the Directorâ€™s speech, has been cemented in the American consciousness for almost 500 years.  For Black people, and black males in particular, there is no safe harbor.  <br/><br/>As history and current events clearly illustrate, the presumption is not confined to geographical or socio-economic boundaries.  It extends from impoverished neighborhoods, to upper class neighborhoods where black Harvard professors live, to elite ivy- league college campuses where black males are students.<br/><br/>The cops are only the leaves of the poisonous tree of institutional and systemic racism.",1423772694,3,"Washington, DC",Bo,api.nytimes.com/svc/community/v2/comments/user/id/63261153.xml,1,14119417,0,26.58524726,38.45516834,0,61.04783599,33.45070423,17.43104403
6985115,approved,"Ain\'t it funny how studying that so-called \""useless\"" social science can provide valuable insights?",1423772697,0,"Castleton-on-Hudson, NY",bucketomeat,api.nytimes.com/svc/community/v2/comments/user/id/6985115.xml,1,14119420,0,0.851409631,4.428192993,0,22.32346241,5.281690141,0
66745012,approved,"I applaud the courage of the FBI director to speak out on race relations on the eve of a 10 day cease in homicides in NYC. But many commenters seem only focused on Blacks with no mention of the triple homicide in North Carolina committed by an armed white male who was taken into custody with out being assaulted or killed. In addition, it is fair to note that even in areas of NYC where whites commit more crimes (I live near a college so we have no murders but lots of rape and assault victims) than blacks police still stop them at a higher rate. We really need to get back to community policing instead of profiling.",1423772701,1,New York,Ann,api.nytimes.com/svc/community/v2/comments/user/id/66745012.xml,1,14119449,0,47.00119737,67.41900602,12.42937853,55.5808656,41.1971831,0
22613798,approved,"I agree that much of the time, conversations in this context can seem like dead-ends. <br/><br/>But think back to the President\'s comments on the killing of Trayvon Martin  --- and recall how, immediately, his attempt to console Martin\'s parents in their loss was attacked as \'racializing\' the situation --- when it was Obama\'s detractors who couldn\'t see beyond race.<br/><br/>What is being communicated in the phrase, \'Black Lives Matter,\' is not simply that nonwhites shouldn\'t be the victims of police violence. Much more importantly, what is being asserted is the idea that nonwhite people\'s lives, history, talents, ideas and concerns are of value and importance to the nation as a whole --- and not just because their numbers are growing.<br/><br/>That idea --- that individual lives matter, regardless of skin color --- is the basis of every other idea involving personal freedom and opportunity, for all people. What used to be called the civil rights movement has taken the next bold and necessary step. It has now gone beyond rights and recognizes itself as being part of a multivarious AMERICAN culture in very large part made by people who didn\'t come here willingly or from Europe.<br/><br/>I think Mr. Comey\'s comments in their way recognize this new reality. I hope they\'ll be influential, and not just in law enforcement policy and practice.",1423772835,3,"St. George, Staten Island",bencharif,api.nytimes.com/svc/community/v2/comments/user/id/22613798.xml,1,14119470,0,39.66943926,40.36332087,6.188466948,81.32118451,79.57746479,17.43104403
63432421,approved,"Of course there will be police backlash. Police hate to be told what to do. It\'s a them or us mentality. Theyr\'e the law, they have guns, and they will use them. It\'s time for citizens to decide how they want to be protected, not the police.",1423772863,2,Brooklyn,Ted,api.nytimes.com/svc/community/v2/comments/user/id/63432421.xml,1,14119498,0,61.99717895,70.27015443,7.333333333,33.02961276,17.25352113,10.99776431
55402719,approved,"HELLO TO wwilson553 New Jersey 1 hour ago<br/>Now that\'s a shock. How did we ever get an intelligent, fair-minded man running the FBI?<br/><br/>the answer is that he was appointed by an intelligent, fair-minded president.",1423772926,2,"jersey city, nj",johnpakala,api.nytimes.com/svc/community/v2/comments/user/id/55402719.xml,1,14119499,0,2.021307103,13.79549292,8.73015873,28.01822323,13.02816901,10.99776431
35935936,approved,"I wish there were a way that we could talk about this issue without feeling the need to take sides.  I commend the FBI Director for acknowledging the considerable body of research that documents how ALL of us (white, black, Hispanic, and all others) have racial biases which we may or may or may not be conscious of. It is hard to see how we as a nation will move beyond our angry polarization around racial issues until we are able to become aware of our own racial biases, acknowledge their reality, and do our best to avoid letting them push us into taking sides.",1423772976,7,"portland, or",awe,api.nytimes.com/svc/community/v2/comments/user/id/35935936.xml,1,14119509,0,38.87184586,37.22698346,38.41269841,49.65831435,36.61971831,30.87462778
63436339,approved,"Kudos, well said:  Bravo!  Finally a leader with some common sense and a lot of wisdom.  Rather than being inflammatory and inflicting blame and accusatory hate (a la Holder, Obama, Sharpton and those of their ilk that interpret everything in terms of race and inequality), Mr. Comey is a voice of sanity and constructive discussion.  Without denigrating either side, he makes thoughtful suggestions to head the discussion in a most productive direction.  Mr. Comey, please throw your name in the hat for some major election race!",1423772993,0,"Pacific Palisades, CA",toddchow,api.nytimes.com/svc/community/v2/comments/user/id/63436339.xml,1,14119517,0,39.12229722,14.66848892,0,51.25284738,29.92957746,0
27120325,approved,This guy\'s political life is going to be short.  He is way too honest and accurate. ,1423772995,3,Illinois,Poor Richard,api.nytimes.com/svc/community/v2/comments/user/id/27120325.xml,1,14119525,0,11.52239406,8.567724535,0,22.32346241,5.633802817,17.43104403
44287968,approved,"There is more than a natural tribal instinct involved here specifically addressing the constant conflict imparted on Blacks by Police. Blacks are easy targets for cops who wish to make an arrest with a successful conviction so they garner more pay and advancement because Blacks are held down by a bigoted society unwilling to hire them for a variety of reasons who cannot afford an effective defense and most times resort to accepting plea deals blackmaled by prosecutors to get a guilty plea. The cop wins, the persecutor wins, the state coffers win, and the blacks lose.<br/><br/>This is way beyond prejudice, this is business.",1423772998,3,Long Island NY,Patrick,api.nytimes.com/svc/community/v2/comments/user/id/44287968.xml,1,14119526,0,28.56405142,49.38238433,0,55.5808656,36.61971831,17.43104403
33044129,approved,"So in a multicultural community what race should the police be?  Let\'s take the community of Washington Heights or the UES or Greenpoint or even the UWS in NYC.  There are folks of all races, education, languages, and economic classes.  What type of police offers should patrol these communities?<br/><br/>If we really want to address this issue we should address poverty because there is a direct correlation between poverty, perceived opportunity, and crime.",1423773001,2,"New York, NY",KD,api.nytimes.com/svc/community/v2/comments/user/id/33044129.xml,1,14119537,0,35.01522702,49.25926157,9.649122807,49.65831435,25.70422535,10.99776431
