userID,status,commentBody,approveDate,recommendationCount,location,display_name,userComments,times_people,commentSequence,editorsSelection,ArticleRelevance,ConversationalRelevance,PersonalXP,Readability,Brevity,RecommendationScore,latitude,longitude,AVGPersonalXP,AVGReadability,AVGBrevity,AVGRecommendationScore,AVGPicks,AVGcommentspermonth
30968260,approved,"You have never been targeted, obviously. Lies repeated enough times stick on like glue. Keep freedom of speech - it\'s important. But make sure everyone has to sign their digital speech with their real names. ",1425843660,2,California,SFR,api.nytimes.com/svc/community/v2/comments/user/id/30968260.xml,1,14352287,0,0.022851993,0.119934155,0,15.2,35,0.693147181,36.701463,-118.755997,0.038623042,21.96418605,100.6046512,9.709302326,0.025581395,6.825396825
7831295,approved,"Don\'t read them then, unless the point of reading them is to be offended, in which case you will not be disappointed.",1425843668,0,NYC,NM,api.nytimes.com/svc/community/v2/comments/user/id/7831295.xml,1,14352292,0,0.006766759,0.023310472,0,12.9,23,0,40.730599,-73.986581,0.022606899,18.13890708,63.86588519,8.566626444,0.010687812,67.45348837
30968260,approved,"The reality is, I suspect, that given anonymity and a community of hate-spewers breeds a kind of hate-spewing. Without the community and the implicit approval of hate speech, much of it would disappear, and many of the so-called haters would wake up. ",1425843675,0,California,SFR,api.nytimes.com/svc/community/v2/comments/user/id/30968260.xml,1,14352293,0,0.048262137,0.203855643,0.022222222,16.3,45,0,36.701463,-118.755997,0.038623042,21.96418605,100.6046512,9.709302326,0.025581395,6.825396825
47269236,approved,"Exactly. How about flagging that functions as moderation? One flag, two flags, three flags, and the comment is wiped out, and poster is blacklisted for a week. Three weeks of blacklist, permanent ban. Let the community take out its trash. ",1425843684,9,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352295,0,0.011916072,0.036266668,0,15.2,40,2.197224577,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
4771993,approved,"According to press reports, the president of Smith College recently apologized for tweeting, \""All lives matter.\"" \"" \'I regret that I was unaware the phrase/hashtag \""all lives matter\"" has been used by some to draw attention away from the focus on institutional violence against Black people,\' \"" she reportedly wrote.<br/><br/>As obnoxious as some Yik Yak posts undoubtedly are, they might have at least one salutary effect: exposing cloistered liberal-arts-college students to some semblance of the real world and hardening them against its depredations.<br/><br/>I have the impression that many students at elite institutions, and their professors, self-criticize about their cisgendered privilege and self-monitor against \""trigger warnings\"" and \""microaggressions.\"" Four years of living in such a bubble of mannered comportment can\'t be good for dealing with life\'s realities.<br/><br/>What happens after four years of this Japanese tea ceremony of speech and the starry-eyed idealist goes to law school and thereafter to work for the public defender\'s office? And then gets a case in which the defendant, who is obviously guilty, is charged with raping three women and killing one of them? How is she going to defend her client? Will she simply wilt and quit her job? Yik Yak might at least alert her that vile people exist, that evil exists, and that civilization is sometimes a thin skein over a bubbling stew of Hobbesian nastiness.",1425843739,5,"San Jose, Calif.",Cyclist,api.nytimes.com/svc/community/v2/comments/user/id/4771993.xml,1,14352298,0,0.312615731,0.306314148,0.008333333,41.2,233,1.609437912,37.34385,-121.883135,0.02598187,27.40493151,131.5150685,12.38356164,0.043835616,5.793650794
7831295,approved,The First Amendment is what has saved us.<br/><br/>No one has to read these moronic posts and those who do should make better use of their time than looking for offensive speech at the hands of immature college students.,1425843757,3,NYC,NM,api.nytimes.com/svc/community/v2/comments/user/id/7831295.xml,1,14352299,0,0.071680755,0.162474799,0.024390244,18.2,39,1.098612289,40.730599,-73.986581,0.022606899,18.13890708,63.86588519,8.566626444,0.010687812,67.45348837
47269236,approved,Sometimes they also say political things that don\'t sit well with their boss. I still don\'t want to lose my job for being a Democrat.,1425843762,3,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352302,0,0.005368043,0.013815214,0.074074074,12.9,27,1.098612289,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
61071639,approved,"Your solution doesn\'t make any sense.  What if a student from outside the class decides to post a comment, and therefore sabotage the class that he\'s not even a part of?  ",1425843768,1,USA,JY,api.nytimes.com/svc/community/v2/comments/user/id/61071639.xml,1,14352303,0,0.038312142,0.085876215,0,17.2,33,0,39.78373,-100.445882,0.019967825,16.28888889,46.30864198,8.925925926,0.012345679,1.528301887
46688812,approved,Re-enroll? Never let this lad near a patient. ,1425843778,2,"Chicago, Il.",A. Traisman,api.nytimes.com/svc/community/v2/comments/user/id/46688812.xml,1,14352304,0,0,0.017270396,0,8.3,9,0.693147181,41.875555,-87.624421,0.04197995,10.7125,15.5,1.125,0,0.307692308
63431998,approved,Schools are not in loco parentis.   College students are legally adults.,1425843783,1,NYC,Bill,api.nytimes.com/svc/community/v2/comments/user/id/63431998.xml,1,14352305,0,0.047752579,0.075835549,0,10.1,11,0,40.730599,-73.986581,0.017108115,14.2577812,35.67642527,4.67642527,0.004622496,13.80851064
69530278,approved,"The app itself is rather novel.   Seeing posts by others within a reasonable distance to your location is a rather unique way to connect people who would otherwise be unconnected.  The problem isn\'t the app itself, but the nature and disposition of those most actively posting on it.   <br/><br/>Want to make a real difference use the app and down vote offensive posts so they get dropped from the board.   Beat them at their own game.  Out post them and down vote.  This isn\'t anything new in the cyber world and has been a means of self-regulating by a community on various types of discussions boards, etc. for quite some time.",1425843802,1,PA,Michael,api.nytimes.com/svc/community/v2/comments/user/id/69530278.xml,1,14352308,0,0.160337683,0.231946094,0,25.6,113,0,8.309607,-81.306625,0,15.18571429,41.71428571,1.714285714,0,2.333333333
884629,approved,"It\'s not quite so simple.   <br/><br/>There is a gray zone in everything.  A bureaucrat, policeman or politician are also \""regular\"" people.  There must be a way to shield them from unjustifiable or unverifiable attacks.  What we need is a public watchdog office where you not simply submit your grievance through an online form, but where you go in person after submitting your claim to personally verify it.  <br/><br/>There must be hurdles and a certain degree of inconvenience involved, otherwise this is just too easy.  Likewise, the accused must have a way to respond before posting a claim online for the world to see.  There are always two sides to a coin.  Ultimately, an arbitration panel consisting of ordinary citizens should decide what gets published and what not, with a possibility of appealing that decision outside the regular legal system.  ",1425843817,0,"Bangor, ME",JJ,api.nytimes.com/svc/community/v2/comments/user/id/884629.xml,1,14352309,0,0.017656583,0.051505584,0.006944444,29.7,140,0,44.801182,-68.777814,0.030747605,27.69379139,142.7301325,7.563741722,0.038907285,15.29113924
61012199,approved,"In order to bring accountability into the equation (the root cause of this issue), I believe one quick change by Yik Yak could help weed out this reported abuse of their product: public shaming. When a user flagrantly violates policy (e.g. hate speech, sexual misconduct), their cell and/or email--whatever they register with--becomes accessible on their profile. They can make this a core policy and plaster it throughout the app so as not to take anyone by surprise. While this may not ultimately deter those determined to raise hell, it will certainly give them pause.",1425843844,3,New York,A. DiSimone,api.nytimes.com/svc/community/v2/comments/user/id/61012199.xml,1,14352313,0,0.311916752,0.336257981,0.010204082,24.3,98,1.098612289,40.730599,-73.986581,0.033673469,22.5,84,1.5,0,0.333333333
7831295,approved,"There is no indication that the users of Yik Yak are violent, just immature and obnoxious.",1425843849,1,NYC,NM,api.nytimes.com/svc/community/v2/comments/user/id/7831295.xml,1,14352314,0,0.495546281,0.467500811,0,10.1,16,0,40.730599,-73.986581,0.022606899,18.13890708,63.86588519,8.566626444,0.010687812,67.45348837
63431998,approved,Here we go again.  This is nothing that hasn\'t been going on for thousands of years.  Only the format is new.  People have been saying derogatory things about other people and groups of people since time immemorial.  There was not some magical period during your childhood where everyone had good manners.,1425843856,2,NYC,Bill,api.nytimes.com/svc/community/v2/comments/user/id/63431998.xml,1,14352316,0,0.016337108,0.018981648,0.019230769,18.2,52,0.693147181,40.730599,-73.986581,0.017108115,14.2577812,35.67642527,4.67642527,0.004622496,13.80851064
36009297,approved,"When individuals start to trash each other on social media with no name attached it means one thing, they have nothing else to do and or not spending enough time studying. They\'re wasting their parents hard earned money. They are pathetic.",1425843867,2,Denver,J&G,api.nytimes.com/svc/community/v2/comments/user/id/36009297.xml,1,14352321,0,0.028930716,0.070877357,0.023809524,18.2,42,0.693147181,39.739154,-104.984703,0.040015374,24.07133758,105.8428875,9.44373673,0.027600849,11.775
67997326,approved,"Your point is well taken, but a degree of anonymity is helpful in many forums. I regularly read the NYT\'s Health section and sometimes post there--and would feel uncomfortable posting my full name (e.g., under a recent column on grieving). I\'m not irritated in the least by the Times moderators, and indeed am grateful for them; they make this a comfortable place to be--unlike most news sites, which are rife with spewers of ugliness.",1425843882,5,Northern Ohio,M.E.,api.nytimes.com/svc/community/v2/comments/user/id/67997326.xml,1,14352325,0,0.058288046,0.145172809,0.037974684,21.5,79,1.609437912,35.503416,-90.453714,0.053011367,23.60617978,112.1235955,19.12921348,0.06741573,9.368421053
7831295,approved,\'...This is no different than the problem of sexual assault and substance abuse on college campuses...\'<br/><br/>Words are not the same as actions.,1425843890,1,NYC,NM,api.nytimes.com/svc/community/v2/comments/user/id/7831295.xml,1,14352327,0,0.09980787,0.07350557,0,12.9,23,0,40.730599,-73.986581,0.022606899,18.13890708,63.86588519,8.566626444,0.010687812,67.45348837
25322981,approved,"The more rapid and the more anonymous communication becomes, the less vetted it becomes as well. <br/><br/>To clarify somewhat: if you\'re writing a letter, you have ample time to contemplate phrasing and wording and prose. You can be sure to say what you mean, and you can be sure to NOT say what you don\'t want others to see. Make it an IM, and suddenly there is much less time to vet your thoughts - and as human beings, as ALL have thoughts that we know in our hearts we should keep to ourselves. Faster and faster, less and less thoughtful, you see where this leads...<br/><br/>What we\'re seeing is the reduction in the barriers that separate our thoughts from our expressions or our speech. Imagine a world where all your thoughts, the moment you have them, are shared with those around you. This is what we approach, albeit along a curve that results eventually in diminishing returns.<br/><br/>But there is no point crying about it, and frankly, attempts at censoring it (or launching DDOS attacks or Botting, as I\'ve seen other suggest here) will inevitably fail. The laws of nature remain: adapt or die. And the simplest adaptation may just be to develop thicker skin. Ultimately, 99.99% of all posts in social media are just \""fluff\"" and should be treated as such, no matter how much they annoy you. \""Trolling\"" (being abrasive or incendiary or \'triggering\' to provoke a response) is as old as mankind itself, and isn\'t going away anytime soon.",1425843930,0,NY,Justin,api.nytimes.com/svc/community/v2/comments/user/id/25322981.xml,1,14352330,0,0.034694548,0.126476502,0.033962264,40.4,258,0,43.156168,-75.844995,0.024473931,28.61481481,148.962963,6.444444444,0,0.5
31408999,approved,"As a professor at a Big Ten university (guess which one?) I\'ve been on the receiving end of some very unflattering Rate My Professor evaluations.... but so what? If my feelings are so fragile that an undergraduate can destroy my self-esteem, then I\'m probably in the wrong occupation anyway. This idea that we can eliminate \""evil\"" by simply forbidding its expression is ludicrous. Kids will find a way to make their feelings known. I\'d rather that they trash me online than slash my tires in the parking garage.",1425846181,1,"Columbus, OH",Buckeye Hillbilly,api.nytimes.com/svc/community/v2/comments/user/id/31408999.xml,1,14352333,0,0.02808384,0.06215483,0.097826087,23.6,92,0,39.96226,-83.000706,0.027892884,24.25184049,109.9570552,19.28834356,0.049079755,3.747126437
54384918,approved,"It would seem simple enough to, in addition to a \""thumbs down\"" rating, allow users to flag posts as offensive. Posts flagged as offensive by 5 or more people would be taken down. People who repeatedly post offensive material would have their accounts suspended or banned. <br/><br/>This could all be done while maintaining the site\'s cherished anonymity. In fact, the anonymity would protect people from having their posts flagged by bullies since the bullies would have no way of targeting an individual user\'s posts. ",1425846181,1,New Jersey,gdnp,api.nytimes.com/svc/community/v2/comments/user/id/54384918.xml,1,14352334,0,0.100590902,0.239626653,0,20.7,86,0,40.075738,-74.404162,0.020896085,25.79192399,114.4774347,17.79809976,0.039192399,21.05
75032,approved,"\""When we made this app, we really made it for the disenfranchised.”<br/> Minority speech can be down-voted off the app.<br/>smh",1425843938,0,Paris,GKeller,api.nytimes.com/svc/community/v2/comments/user/id/75032.xml,1,14352336,0,0.25705899,0.296106642,0.08,12.9,23,0,48.856506,2.352133,0.014103566,13.40833333,43.08333333,1.166666667,0,0.196721311
47269236,approved,"There ought to be some kind of community signal that functions like the lifted nose sniff snub, or raised eyebrow (used to help set old school social norms) to help establish app norms. Could we make an app that blackens the screen of the sender for 10 minutes when enough people down vote a repulsive comment? That would cause chagrin and a lot of wondering what others might be saying about them during the blackout.",1425843952,1,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352337,0,0.092788908,0.135284254,0.013333333,22.9,75,0,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
7831295,approved,"Anonymity also confers protection to those with non-majority viewpoints and on many campuses, where all the professors are Liberals, being anything else can come at great cost to student.",1425843962,0,NYC,NM,api.nytimes.com/svc/community/v2/comments/user/id/7831295.xml,1,14352343,0,0.110891121,0.177506128,0,17.2,30,0,40.730599,-73.986581,0.022606899,18.13890708,63.86588519,8.566626444,0.010687812,67.45348837
20100886,approved,"Yik Yak sounds like some of the teacher/Professor rating sites that specialize in anonymous comments and ratings of faculty.  The difference is that the administration reads them, often encourages their existence and uses them covertly in personnel decisions.  I have seen small cliques use such sites to take down a non-clique member.  I am very happy to be a retired prof.",1425843976,6,"Mayaguez, PR",Tom Noack,api.nytimes.com/svc/community/v2/comments/user/id/20100886.xml,1,14352344,0,0.297736978,0.316007793,0.031746032,22.2,63,1.791759469,NA,NA,0.024117577,27.39152542,118.1186441,12.57627119,0.033898305,1.594594595
66325009,approved,"Technology was supposed to give us so much. We should have had bases on the moon by now, along with human footprints (or at least bootprints) on Mars. Nuclear fusion should have replaced filthy fission. A Manhattan Project for basic cellular research should have had us far advanced in the fight against cancer.<br/><br/>Instead we\'ve wasted billions upon billions on tools to multiply our most base anti-social and self-absorbed tendencies.<br/><br/>What a shameful waste of time and money.",1425843995,14,Belgium,Ed Gracz,api.nytimes.com/svc/community/v2/comments/user/id/66325009.xml,1,14352345,0,0.008897502,0.036362067,0.058823529,26.2,81,2.63905733,50.640735,4.66696,0.038427887,23.51729323,95.66917293,45.21052632,0.120300752,4.15625
61953583,approved,"They (or their parents) are spending all that money on their educations, and this is how they\'re squandering it? <br/><br/>What a waste. Can\'t blame the app - it\'s just an app. These kids are very immature. We have raised a generation of young adults who act like middle school children.",1425844006,7,San Francisco,Denise,api.nytimes.com/svc/community/v2/comments/user/id/61953583.xml,1,14352346,0,0.168920372,0.259566261,0.037037037,18.2,52,1.945910149,37.779277,-122.41927,0.040875758,16.77632058,58.20218579,6.666666667,0.018214936,23.36170213
63738877,approved,"I oftentimes wonder, can\'t these app/platform developers that supports defamation of individuals be sued as accessories for defamation?? If not, why not? Of all the meddling that ACLU likes to do, why isn\'t ACLU doing something about this for the general public, in particular, for the female gender? If not, why not?",1425844015,4,"nyc, ny",tiddle,api.nytimes.com/svc/community/v2/comments/user/id/63738877.xml,1,14352351,0,0.065159686,0.107840104,0.018181818,17.2,55,1.386294361,40.730599,-73.986581,0.022962267,22.81883768,101.007014,5.570140281,0.026052104,22.17777778
57710245,approved,"I have a couple of simple rules: 1) I don\'t do anything that I wouldn\'t go home and tell my wife about, and 2) I sign my work.  I don\'t have any \""social media\"" accounts because I find them to be anything but social. When I comment online, as here, I use my real name, and prefer moderated sites. Perhaps Tyler should change his name to Tyler Troll. Although there seems to be a certain irony in his name being Droll.",1425844034,5,San Francisco,Richard Green,api.nytimes.com/svc/community/v2/comments/user/id/57710245.xml,1,14352352,0,0.041357513,0.080284368,0.142857143,19.9,84,1.609437912,37.779277,-122.41927,0.039359873,17.84130435,58.72826087,11.65217391,0.032608696,4.380952381
47269236,approved,Good point; I\'m not sure the founding fathers ever encountered a time when the author of speech could not be deciphered at all. Even anonymous letters leave clues.,1425844039,0,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352353,0,0.043693531,0.181000927,0.068965517,12.9,29,0,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
50602581,approved,"“We made the app for college kids, but we quickly realized it was getting into the hands of high schoolers, and high schoolers were not mature enough to use it,” said Mr. Droll.<br/><br/>Appears others (i.e., college students) may not be mature enough to use it, too.",1425844050,6,Chicago,Rocco,api.nytimes.com/svc/community/v2/comments/user/id/50602581.xml,1,14352363,0,0.181857401,0.151208953,0.039215686,15.2,49,1.791759469,41.875555,-87.624421,0.083173487,8.275,20.25,31.5,0,0.307692308
39875775,approved,"\""to empower the communities\""! So the founders say. It appears that the only communities that have been empowered by Yik Yak are the communities of racists, the communities of anti-Semites, the communities of homophobes, the communities of misogynists, etc.",1425844073,6,"Berlin, NH",sabatia7,api.nytimes.com/svc/community/v2/comments/user/id/39875775.xml,1,14352368,0,0.331822178,0.30336558,0,20.7,40,1.791759469,44.46867,-71.185077,0.032527905,22.81382488,94.50230415,28.93087558,0.02764977,3.875
16556646,approved,"I had not heard of Furman University but of South Carolina, of course. The endless striving for Secession from reason marches on. Simple greed hiding behind the skirts of the Bill of Rights. ",1425844081,1,Bethesda Maryland,William Shine,api.nytimes.com/svc/community/v2/comments/user/id/16556646.xml,1,14352369,0,0.030240086,0.031487596,0.03030303,17.2,33,0,38.984826,-77.094646,0.019896372,22.56785714,88.69642857,14.58928571,0.053571429,1.142857143
20659940,approved,Interesting to see how many people writing comments who oppose internet anonymity aren\'t using their full names here.,1425844086,4,"Lambertvill, Nj",David Smith,api.nytimes.com/svc/community/v2/comments/user/id/20659940.xml,1,14352372,0,0.067694172,0.250551753,0,11.6,19,1.386294361,NA,NA,0.022585991,18.57857143,61.6,13.12857143,0.042857143,1.166666667
66585551,approved,You have absolutely no idea how universities function if you think #1 is even remotely a workable solution.,1425844093,3,US,notfooled,api.nytimes.com/svc/community/v2/comments/user/id/66585551.xml,1,14352374,0,0.021455707,0.024645709,0,12.9,18,1.098612289,39.78373,-100.445882,0.009714413,16.17797101,43.91884058,15.33913043,0.017391304,11.5
63571771,approved,"Son, your opinion was routed to me by an unloving yik-yakker. I am proud of you and raising your allowance.",1425844123,0,"Willimantic, CT",Max,api.nytimes.com/svc/community/v2/comments/user/id/63571771.xml,1,14352377,0,0.000670057,0.017248222,0.142857143,10.1,21,0,41.710654,-72.208134,0.017395452,15.53783784,41.59694477,2.8613396,0.005875441,18.10638298
65271624,approved,"This has nothing to do with free speech or being politically correct. It seems to be all about bullying, put-downs and seeing who can put the most outlandish garbage out there for others to like or look at. It also has nothing to do with overcoming PC, but has everything to do with hurting or threatening other people.  I didn\'t realize that threatening, name-calling and slandering other people were acceptable behaviors and should be protected. If a little PC is what is needed to stop this spew of filth, so be it. ",1425844139,2,Detroit,Helena,api.nytimes.com/svc/community/v2/comments/user/id/65271624.xml,1,14352378,0,0.011026353,0.103589488,0.010526316,20.7,95,0.693147181,42.348664,-83.056738,0.042022139,25.85263158,127.4210526,7.052631579,0,0.730769231
70658652,approved,Social media is now a curse.  Get off your devices and dare to talk to each other.  We\'ll see how many people say the same thing when facing another person.,1425844144,4,Ile de France,Joseph,api.nytimes.com/svc/community/v2/comments/user/id/70658652.xml,1,14352380,0,0.020155915,0.05363557,0.032258065,14.1,31,1.386294361,48.571663,2.567019,0.038252465,23.28125,108.625,9.75,0,8
47269236,approved,"I get the sense that some of them are not racist, misogynistic, or mean; it seems like there is an edgy form of humor out there that is trying to say \""Hey, you know I\'m not personally like this, I\'m just using the same attention getting tool the shockmeisters use. Aren\'t I ironically funny, like the \'music\' I listen to and the garbage I watch? How ya like me now?\""",1425844155,0,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352383,0,0.020377333,0.057962584,0.094594595,19.9,73,0,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
68012603,approved,"The internet isn\'t going away, but you can go away from it. ",1425844159,0,Chicago,Jake Linco,api.nytimes.com/svc/community/v2/comments/user/id/68012603.xml,1,14352384,0,0.007338499,0.086446436,0,8.3,13,0,41.875555,-87.624421,0.02495713,16.07410072,53.25899281,9.71942446,0.007194245,7.722222222
47269236,approved,"I\'ve been fortunate to send my kids to Jesuit prep. The local, exceedingly wealthy, public high school is a cesspool of this kind of stuff, honed from the nearly as dreadful middle schools.",1425844172,1,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352386,0,0.010936222,0.031526186,0.058823529,14.1,34,0,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
65271624,approved,"This has nothing to do with PC, but seems to have everything to do with the veil of anonymity. Since when is bullying, threatening and sexually harassing others acceptable? This app seems to do nothing but play to a person\'s most base nature. Callous, unthinking, uncaring and without consequence. Real life isn\'t like that. ",1425844182,2,Detroit,Helena,api.nytimes.com/svc/community/v2/comments/user/id/65271624.xml,1,14352388,0,0.101694346,0.231167254,0,19.9,56,0.693147181,42.348664,-83.056738,0.042022139,25.85263158,127.4210526,7.052631579,0,0.730769231
61953583,approved,"Yes, but I\'m going to remember this when my vote is solicitated to forgive student debt or make college cheaper so that everyone can go. ",1425844202,0,San Francisco,Denise,api.nytimes.com/svc/community/v2/comments/user/id/61953583.xml,1,14352389,0,0.040037751,0.066354422,0.076923077,12.9,26,0,37.779277,-122.41927,0.040875758,16.77632058,58.20218579,6.666666667,0.018214936,23.36170213
59999192,approved,"I think it\'s one thing to freely opt out of iphone-dom.  It\'s quite another thing to allow some users to force others off the iphone, or certain apps or certain spaces, by harassing and intimidating them.  That\'s what you\'re suggesting in effect when you say \""if you don\'t like it, leave.\""  It\'s no better than, say, let a gang take over a public swimming pool, or the subway, by threatening others and forcing them to stay away.",1425844216,2,"Canaan, NH",Monika Otter,api.nytimes.com/svc/community/v2/comments/user/id/59999192.xml,1,14352391,0,0.081751151,0.123277636,0.011904762,22.9,84,0.693147181,43.648918,-72.014485,0.028868554,19.14848485,67.75757576,4.03030303,0,0.942857143
66555774,approved,"So, the colleges just shrug their shoulders, eh? \""It\'s anonymous.\"" \""It\'s free speech\"". \""No imminent threat\"". \""Students will just use their cellphone networks if we block it on-campus\"". And the administrators move on. I have news for the university where I teach: If what happens to the philosophy professors in this article happens to me, and you have not made any attempt to block Yik Yak from being used on campus, and you do not even attempt to force Yik Yak to reveal who made the hateful, violent, threatening, etc. statements, then I will sue you for permitting and promoting a hostile work environment. If any student made those types of statements in a public forum, they would be brought in front of a disciplinary panel. If the statements were inciting anyone to violence, the police would get involved. Why is it different just because students can hide their identity?<br/><br/>I would encourage any student, teacher, or faculty member to sue their university if this type of threatening garbage happens to them. Sooner or later, schools will get the message and miraculously, changes will be made.",1425844258,14,NJ,JenD,api.nytimes.com/svc/community/v2/comments/user/id/66555774.xml,1,14352395,0,0.407061682,0.411443075,0.031413613,34.8,189,2.63905733,40.075738,-74.404162,0.044989634,16.53276006,53.12815534,15.16948682,0.028016644,120.1666667
69475986,approved,"I am 31. I was attending a local MA college when Facebook was founded and I was amongst probably the first 200,000 users to sign up. I remember it like the movie Social Network, where Facebook caught on virtually overnight as a harmless way to connect with your classmates. It was the place to share cat videos and look up elementary school friends whom you haven\'t talked to in a decade. It was the place where your friends said, \""Oh, your Facebook friend is cute! Can you introduce us?\"" Then they opened it to everyone of all ages, and we were mildly amused that my teenage cousins were joining as well as grandma. Now as we millenials age, our Facebook accounts are not so much about displaying drunk party photos as they are about sharing baby and wedding photos.<br/><br/>Now I read about all this cyberbullying and anonymous spew of hate against women and racial minorities, I really shudder at how the next generation is going to grow up. Will the next generation become more hateful, thinking it\'s ok to make others feel alienated and scared because they could get away with it? I am actually a little afraid to raise children in this climate. I can\'t reasonably take away their technology, but how can anyone make their children resilient against hate directed at them? ",1425844269,18,"Boston, MA",wcalum,api.nytimes.com/svc/community/v2/comments/user/id/69475986.xml,1,14352396,0,0.085683999,0.129081008,0.077922078,37.5,229,2.890371758,42.360482,-71.059568,0.063395121,38.22,228.8,17.8,0.4,1.25
47269236,approved,"Real people have face to face interactions, satisfying their human contact needs, and don\'t need these anonymous sites to feel someone is listening to them. That is why the trolls run and ruin anonymous unmoderated sites; no one listens to them face to face. Neglect is not just physical.",1425844308,1,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352397,0,0.055244835,0.198081051,0,19,50,0,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
65806916,approved,Thank god Tyler Droll didn\'t wind up becoming a doctor! ,1425844313,16,Baruchin,Celia,api.nytimes.com/svc/community/v2/comments/user/id/65806916.xml,1,14352402,0,0.011285533,0.064473021,0,6,11,2.772588722,NA,NA,0.004464286,15.5,61,9,0,0.181818182
67527799,approved,I still misunderstand.  why is anonymity so important to the app?,1425844322,2,nj,kennj,api.nytimes.com/svc/community/v2/comments/user/id/67527799.xml,1,14352407,0,0.185962664,0.354240918,0.090909091,8.3,11,0.693147181,40.075738,-74.404162,0.045304371,19.608,75.24,3.76,0,1.086956522
1456724,approved,Oh my goodness. People made fun of her name! Better call Eric Holder.,1425844327,4,"bk,nyc",TPierre Changstien,api.nytimes.com/svc/community/v2/comments/user/id/1456724.xml,1,14352408,0,0.008320254,0.028428002,0.076923077,8.3,13,1.386294361,40.587853,-73.960034,0.016005206,16.58017084,49.3862111,5.500305064,0.007931666,18.41573034
47269236,approved,Privacy is that which keeps a Democratic employee from being fired in a supermajority Republican state. ,1425844356,6,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352411,0,0.008740772,0.009541033,0,11.6,16,1.791759469,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
1042806,approved,"Something invented and promoted by two frat boys is demeaning, vulgar, racist, misogynistic, cruel and stupid?<br/>No surprise.",1425844367,12,WNY,Dee,api.nytimes.com/svc/community/v2/comments/user/id/1042806.xml,1,14352412,0,0.019632254,0.04225269,0,12.9,18,2.48490665,36.519511,41.412015,0.041882747,18.7622093,65.81589147,27.1996124,0.050387597,10.42424242
5732544,approved,"There are no moral, ethical, or common decency concerns on the rapid road to billions in western capitalist culture, just turbo charged in the world of apps and \""social\"" media.",1425844373,6,NYC,CKL,api.nytimes.com/svc/community/v2/comments/user/id/5732544.xml,1,14352416,0,0.106912982,0.152689321,0,14.1,30,1.791759469,40.730599,-73.986581,0.021099081,22.91403509,96.27192982,8.403508772,0.035087719,1.561643836
13327168,approved,"\""During a brief recess in an honors course at Eastern Michigan University last fall, a teaching assistant approached the class’s three female professors. “I think you need to see this,” she said, tapping the icon of a furry yak on her iPhone.\""<br/><br/>Sometimes ignorance is bliss.  Was any problem actually solved when the professors were shown this?  Or did it create a problem that hadn\'t existed before?",1425844399,2,Florida,Laura,api.nytimes.com/svc/community/v2/comments/user/id/13327168.xml,1,14352419,0,0.379846833,0.261029794,0,22.2,69,0.693147181,27.756767,-81.463984,0.032924034,16.29161328,53.84566104,5.145602796,0.008153757,39.93023256
47269236,approved,"WaPo, Red State, Atlantic Monthly; unless a site pays for moderation, trolls have nothing better to do than troll.",1425844399,4,here,Blue State,api.nytimes.com/svc/community/v2/comments/user/id/47269236.xml,1,14352420,0,0.006841686,0.033428127,0,12.9,19,1.386294361,43.822216,17.689694,0.029806193,14.06291763,37.91035395,5.586503473,0.007608336,83.97222222
